idx,epoch,weight l2 p0,weight l2 p1,weight l2 p2,weight l2 p3,weight l2 p4,weight l2 p5,weight l2 p6,weight l2 p7,weight l2 p8,weight l2 p9,weight l2 p10,weight l2 p11,weight l2 p12,weight l2 p13,weight l2 p14,weight l2 p15,weight l2 p16,weight l2 p17,weight l2 p18,weight l2 p19,weight l2 p20,weight l2 p21,weight l2 p22,weight l2 p23,weight l2 p24,weight l2 p25,weight l2 p26,weight l2 p27,weight l2 p28,weight l2 p29,weight l2 p30,weight l2 p31,weight l2 p32,weight l2 p33,weight l2 p34,weight l2 p35,weight l2 p36,weight l2 p37,weight l2 p38,weight l2 p39,weight l2 p40,weight l2 p41,weight l2 p42,weight l2 p43,weight l2 p44,weight l2 p45,weight l2 p46,weight l2 p47,weight l2 p48,weight l2 p49,weight l2 p50,weight l2 p51,weight l2 p52,weight l2 p53,weight l2 p54,weight l2 p55,weight l2 p56,weight l2 p57,weight l2 p58,weight l2 p59,weight l2 p60,weight l2 p61,weight l2 p62,weight l2 p63,weight l2 p64,weight l2 p65,weight l2 p66,weight l2 p67,weight l2 p68,weight l2 p69,weight l2 p70,weight l2 p71,weight l2 p72,weight l2 p73,weight l2 p74,weight l2 p75,weight l2 p76,weight l2 p77,weight l2 p78,weight l2 p79,weight l2 p80,weight l2 p81,weight l2 p82,weight l2 p83,weight l2 p84,weight l2 p85,weight l2 p86,weight l2 p87,weight l2 p88,weight l2 p89,weight l2 p90,weight l2 p91,weight l2 p92,weight l2 p93,weight l2 p94,weight l2 p95,weight l2 p96,weight l2 p97,weight l2 p98,weight l2 p99,configuration No
91,11,-0.1200107261538505,0.0590258911252021,-0.006249725818634,0.0708652511239051,0.1943579614162445,-0.0485943704843521,-0.1105879545211792,0.21588134765625,-0.1335443258285522,0.0191247463226318,-0.0689848214387893,0.0509567596018314,-0.0147914327681064,-0.1663359999656677,0.159771516919136,-0.159615084528923,0.0198114048689603,-0.1668070405721664,-0.0166209265589714,-0.0269959177821874,-0.0913753658533096,-0.0077188196592032,-0.0368145518004894,0.1241712868213653,-0.1943475604057312,0.0096060056239366,-0.1442455202341079,-0.0825540646910667,0.0277020409703254,-0.0477933958172798,-0.1326110064983368,0.0366227068006992,-0.1635226309299469,0.1050029546022415,0.0764680728316307,0.029221523553133,-0.082007810473442,0.0986689031124115,-0.0593068152666091,0.1502199470996856,0.2336039394140243,0.0135820163413882,-0.0351815931499004,-0.1334043741226196,-0.1899694055318832,0.1609611362218856,0.1036970466375351,0.15135557949543,0.1290606260299682,-0.1629465371370315,0.1808922886848449,-0.0545967333018779,-0.1041616275906562,-0.067389853298664,-0.1440439373254776,-0.0095242289826273,0.1137178540229797,0.0813146010041236,0.0310727898031473,-0.0937213376164436,0.2578282356262207,-0.0716856345534324,-0.0709060057997703,-0.0331844314932823,-0.2115230560302734,0.1353456377983093,0.0286147501319646,0.220088705420494,-0.0133407851681113,-0.090203121304512,0.1419295370578766,0.1673798561096191,-0.094195157289505,-0.0253305099904537,-0.1543552130460739,-0.0661209821701049,-0.1587389260530471,0.0195808541029691,0.2545154392719269,-0.052376564592123,-0.0203648097813129,-0.1785371750593185,-0.1427033543586731,-0.1545282453298568,-0.0108736222609877,-0.1218676194548606,-0.018700536340475,-0.0538277067244052,0.2531986832618713,0.1427019387483596,0.2403915822505951,-0.0838482230901718,0.1460978388786316,0.088727593421936,-0.0355051234364509,-0.1781718432903289,-0.0553439371287822,-0.0129115162417292,0.1834547966718673,0.2001810073852539,2
92,12,-0.1203408017754554,0.0656332597136497,-0.0061138505116105,0.073049820959568,0.2041695415973663,-0.0478587932884693,-0.1131976768374443,0.220351904630661,-0.1309781372547149,0.0191247463226318,-0.0689978972077369,0.0509483143687248,-0.0143666099756956,-0.1651144027709961,0.16220323741436,-0.16204434633255,0.0243509765714406,-0.1666284352540969,-0.0150291724130511,-0.0260919164866209,-0.0913729593157768,-0.0058502089232206,-0.0368145704269409,0.1247816234827041,-0.1940315961837768,0.0097896521911025,-0.142731562256813,-0.0846006572246551,0.0280909482389688,-0.0493623651564121,-0.133330687880516,0.0381933227181434,-0.1647648960351944,0.1098915711045265,0.076163038611412,0.0304014906287193,-0.0820070430636406,0.1023444980382919,-0.0590237490832805,0.1554071605205536,0.2410800904035568,0.0194904189556837,-0.0345009118318557,-0.1320746541023254,-0.1934880167245865,0.1630991399288177,0.1086614578962326,0.1529951393604278,0.1357514709234237,-0.1624592989683151,0.1849857717752456,-0.0545973367989063,-0.1056535616517067,-0.0692367628216743,-0.1467026174068451,-0.0088128661736845,0.1202904284000396,0.0814159885048866,0.0310834608972072,-0.093608558177948,0.2686347365379333,-0.0715821832418441,-0.0734270438551902,-0.0332945324480533,-0.213233932852745,0.1386180520057678,0.0286145210266113,0.2297683358192443,-0.0148477172479033,-0.0902516022324562,0.1427042484283447,0.1733651906251907,-0.0906588211655616,-0.0253853108733892,-0.1555989980697631,-0.0683520212769508,-0.1578786522150039,0.02824093028903,0.2587641179561615,-0.0495177432894706,-0.0203663483262062,-0.1821832656860351,-0.1476249545812606,-0.1549811065196991,-0.0095654465258121,-0.1216533482074737,-0.018918078392744,-0.0582057535648345,0.2585456967353821,0.1502117663621902,0.2486364543437957,-0.0834524407982826,0.1494485735893249,0.0893615037202835,-0.0323642492294311,-0.181393027305603,-0.0554161667823791,-0.0129121961072087,0.1897796839475631,0.2078444212675094,2
93,13,-0.1197514161467552,0.0582227893173694,-0.0059018833562731,0.0666017308831214,0.2084149271249771,-0.0473904497921466,-0.1145153418183326,0.2200274467468261,-0.1266452521085739,0.019124599173665,-0.0689781457185745,0.0509762912988662,-0.0096887815743684,-0.1596530079841613,0.1624034643173217,-0.1626334339380264,0.0276298839598894,-0.1660029739141464,-0.0092553216964006,-0.0220542419701814,-0.0913662388920784,-0.0057657565921545,-0.0368144549429416,0.1274487674236297,-0.1974201947450637,0.0136740142479538,-0.1431736499071121,-0.0868077650666236,0.029373787343502,-0.0554956197738647,-0.1358525156974792,0.0423831529915332,-0.169747456908226,0.1120699048042297,0.0745639950037002,0.0339550822973251,-0.0820016860961914,0.1087442263960838,-0.0601215623319149,0.1519594490528106,0.2343528419733047,0.0164970848709344,-0.0335031636059284,-0.1346430629491806,-0.1970748305320739,0.1592441499233245,0.1079189702868461,0.1549879610538482,0.1316399574279785,-0.1534215062856674,0.1845209449529647,-0.0545976273715496,-0.10480947047472,-0.0729229375720024,-0.1536750346422195,-0.0141704827547073,0.1167152971029281,0.0813762918114662,0.0314210727810859,-0.0959956422448158,0.2615816295146942,-0.076899453997612,-0.0765618458390235,-0.033439852297306,-0.2105922698974609,0.1336916834115982,0.028599876910448,0.2248698323965072,-0.0096333855763077,-0.0903354659676551,0.1450713276863098,0.172813281416893,-0.0939451977610588,-0.0254183821380138,-0.1558324247598648,-0.0724232047796249,-0.1550557613372802,0.0195863172411918,0.2600040137767792,-0.0525970645248889,-0.020367132499814,-0.1833512634038925,-0.1446167826652526,-0.1502895951271057,-0.0051019806414842,-0.1223266050219535,-0.013648516498506,-0.0552778355777263,0.2581889927387237,0.1535568535327911,0.2418913692235946,-0.0844083726406097,0.1476381421089172,0.0895773395895958,-0.0358179286122322,-0.1818468570709228,-0.0538872852921485,-0.0129132643342018,0.1879893541336059,0.2054765671491623,2
94,14,-0.1209320425987243,0.0558945350348949,-0.006008350290358,0.0596778653562068,0.2164294123649597,-0.0467158257961273,-0.1157703623175621,0.2175679951906204,-0.1253560781478881,0.0191245377063751,-0.0689916014671325,0.0509897358715534,-0.0087610343471169,-0.1605436950922012,0.1645825058221817,-0.1645670384168625,0.0271325726062059,-0.1664910763502121,-0.0111026195809245,-0.022342836484313,-0.0913663581013679,-0.007142555899918,-0.0368253625929355,0.1272548884153366,-0.1987080574035644,0.0119945369660854,-0.1435835361480713,-0.0887848585844039,0.0307433307170867,-0.0535418055951595,-0.1367448717355728,0.0447728298604488,-0.1668681800365448,0.1092585101723671,0.0739703252911567,0.0346810184419155,-0.0819838717579841,0.1058556735515594,-0.0628327950835228,0.1522901207208633,0.2330787181854248,0.0137912379577755,-0.0341519340872764,-0.1365745365619659,-0.2026771306991577,0.1568879932165146,0.1112373173236846,0.1521207690238952,0.1307371407747268,-0.1513972580432891,0.1820035427808761,-0.0545982122421264,-0.0977107584476471,-0.0745845437049865,-0.1580429524183273,-0.0129487318918108,0.1179080083966255,0.0813468471169471,0.0317186303436756,-0.0965370163321495,0.2605072557926178,-0.078965313732624,-0.0820731818675994,-0.0334799885749816,-0.2127639055252075,0.133152961730957,0.028619460761547,0.2217441499233245,-0.0091103948652744,-0.0901983752846717,0.1470680683851242,0.1733743250370025,-0.090533323585987,-0.0254332665354013,-0.1587162017822265,-0.0726320520043373,-0.1531956940889358,0.0126245263963937,0.2612145841121673,-0.0533572286367416,-0.0203781779855489,-0.1850175559520721,-0.1435309648513794,-0.1514241248369217,-0.0071880794130265,-0.1227437034249305,-0.0167762339115142,-0.0546494722366333,0.2592926323413849,0.1523458212614059,0.2377490997314453,-0.0847728997468948,0.1490844637155532,0.0894501060247421,-0.0367367304861545,-0.1866969913244247,-0.0549764819443225,-0.012914159335196,0.184340238571167,0.2079427540302276,2
95,15,-0.1217965185642242,0.059065006673336,-0.005663379561156,0.066835694015026,0.2184886783361435,-0.0475336201488971,-0.1168256700038909,0.2222383916378021,-0.1244108974933624,0.0191245283931493,-0.0691036731004715,0.0509414374828338,-0.0076858270913362,-0.160996600985527,0.1638850271701812,-0.1655874103307724,0.0268928632140159,-0.1658694148063659,-0.013292271643877,-0.0246592368930578,-0.0913663581013679,-0.0073346439749002,-0.0368317626416683,0.1277338117361068,-0.198798194527626,0.013106876052916,-0.1443256735801696,-0.0905216038227081,0.0279036350548267,-0.0555271953344345,-0.1397826671600341,0.044720634818077,-0.1722812354564666,0.1133938059210777,0.0746593102812767,0.0353549309074878,-0.0819766297936439,0.1086805611848831,-0.0641849115490913,0.1555748581886291,0.2376395463943481,0.0151385404169559,-0.0347719267010688,-0.1359943151473999,-0.2023300677537918,0.1590811908245086,0.1114223226904869,0.1536202877759933,0.1338912099599838,-0.1509166359901428,0.186509907245636,-0.0545999519526958,-0.1050425693392753,-0.0752950832247734,-0.1572625637054443,-0.0170899406075477,0.1183608844876289,0.0815321877598762,0.0317617207765579,-0.0995451807975769,0.2669975757598877,-0.0770915001630783,-0.0815411061048507,-0.0333949737250804,-0.2161528468132019,0.1369167417287826,0.0285371132194995,0.2291612029075622,-0.0087280813604593,-0.0902147963643074,0.1469222158193588,0.1742574125528335,-0.0908613055944442,-0.0254409778863191,-0.1592768132686615,-0.0778828188776969,-0.1559750139713287,0.0199753008782863,0.2641506791114807,-0.0521997474133968,-0.0203851833939552,-0.1879508048295974,-0.1468165814876556,-0.1514691710472107,-0.0060988934710621,-0.1228258311748504,-0.0171977486461401,-0.0579846911132335,0.2633224427700043,0.1567326784133911,0.244180753827095,-0.0851392149925232,0.1505516469478607,0.0893967896699905,-0.0354371853172779,-0.188588872551918,-0.0551770105957984,-0.0129151698201894,0.1894540786743164,0.2109780460596084,2
96,16,-0.1204177141189575,0.0559744276106357,-0.0050263553857803,0.0668809562921524,0.217643991112709,-0.0482312701642513,-0.1201968714594841,0.2233522236347198,-0.1224831119179725,0.0191220231354236,-0.0691813603043556,0.0508951842784881,-0.0068176677450537,-0.1613281220197677,0.1594765037298202,-0.1676589250564575,0.0282624829560518,-0.1662235856056213,-0.0124612618237733,-0.0254683271050453,-0.0913668498396873,-0.0104103004559874,-0.0368327684700489,0.1293233036994934,-0.2029296457767486,0.016313487663865,-0.1459985971450805,-0.0930828973650932,0.0250756051391363,-0.0593738071620464,-0.1434467881917953,0.0442699268460273,-0.1773223280906677,0.1183580309152603,0.0750272944569587,0.0353228189051151,-0.0820196568965911,0.1147954016923904,-0.0656226277351379,0.1548062413930893,0.2334710955619812,0.0138694969937205,-0.0363648384809494,-0.139008954167366,-0.2031605094671249,0.1566610038280487,0.1105190739035606,0.1562575548887252,0.1321062445640564,-0.1508370637893676,0.1906787008047104,-0.0546015128493309,-0.1109836176037788,-0.0786235481500625,-0.1601290553808212,-0.0234173908829689,0.1143230870366096,0.0815028995275497,0.0315657332539558,-0.1022543013095855,0.2650966048240661,-0.0805366039276123,-0.0829426646232605,-0.0334740243852138,-0.2161569595336914,0.1352284252643585,0.028550399467349,0.2294835299253463,-0.0082979807630181,-0.0903055891394615,0.1448947787284851,0.1764909774065017,-0.0981575027108192,-0.0254262909293174,-0.161419540643692,-0.0879506170749664,-0.1593714654445648,0.0156370978802442,0.2639515995979309,-0.0565846748650074,-0.0203852839767932,-0.1913284510374069,-0.1504368633031845,-0.1524527370929718,-0.0030432918574661,-0.1234295219182968,-0.0155666749924421,-0.0600346587598323,0.2670297026634216,0.1615470945835113,0.2440163940191269,-0.0862088352441787,0.1495489627122879,0.0893001928925514,-0.0398978479206562,-0.1904468238353729,-0.0556257478892803,-0.0129155842587351,0.1898640394210815,0.2113713920116424,2
97,17,-0.1199034228920936,0.0618317425251007,-0.00516920350492,0.0666358172893524,0.2227288782596588,-0.0473753102123737,-0.1203791424632072,0.2277925163507461,-0.1154330819845199,0.0191220100969076,-0.0695295333862304,0.0508874021470546,-0.0046941763721406,-0.1581593602895736,0.1629962176084518,-0.1676883548498153,0.0326904207468032,-0.1646043807268142,-0.0108655598014593,-0.0256399847567081,-0.091377854347229,-0.0079700471833348,-0.0368520207703113,0.1324650645256042,-0.2048086374998092,0.0173294749110937,-0.1400312483310699,-0.0924689993262291,0.0173247065395116,-0.0607945583760738,-0.1420853585004806,0.0475612953305244,-0.1738668233156204,0.1195816621184349,0.0737349316477775,0.0408091396093368,-0.0821887925267219,0.1116469353437423,-0.0641487762331962,0.1586598753929138,0.2313735634088516,0.0193457342684268,-0.0357890203595161,-0.1369839459657669,-0.2040967494249344,0.158325970172882,0.113378994166851,0.1525779217481613,0.1344959139823913,-0.1427741348743438,0.1923187524080276,-0.0546024292707443,-0.1084099113941192,-0.0778687372803688,-0.1599869430065155,-0.0185315422713756,0.1177010014653205,0.0817497596144676,0.03157514706254,-0.0991681441664695,0.2694306075572967,-0.0801592394709587,-0.0857131779193878,-0.0333608128130435,-0.2196942716836929,0.1409284770488739,0.0285416562110185,0.2316107898950576,-0.002793961437419,-0.0904227271676063,0.1466635316610336,0.183099940419197,-0.0922725424170494,-0.0254454668611288,-0.1641132533550262,-0.087283656001091,-0.1542087197303772,0.0241820346564054,0.2628012895584106,-0.0532812438905239,-0.020385418087244,-0.1919926553964615,-0.1520599871873855,-0.1454571932554245,-0.0063194925896823,-0.1226146817207336,-0.0171029344201087,-0.0600079149007797,0.2650916576385498,0.1669765263795852,0.2437196671962738,-0.0849032700061798,0.1474865227937698,0.089545615017414,-0.0376423597335815,-0.1951674669981002,-0.0603602789342403,-0.0128879342228174,0.1912396401166916,0.2183253467082977,2
98,18,-0.1215097159147262,0.063469611108303,-0.0046019093133509,0.0684084966778755,0.2278115600347519,-0.0469624362885952,-0.1212690323591232,0.2246174067258834,-0.1171020194888114,0.0191220100969076,-0.0696260929107666,0.050883449614048,-0.0038439573254436,-0.1579695343971252,0.1585519611835479,-0.1697401255369186,0.0386241413652896,-0.1651761978864669,-0.0029559009708464,-0.0219911485910415,-0.0913497507572174,-0.0052503142505884,-0.0369171723723411,0.1279034316539764,-0.2067874670028686,0.0175662636756896,-0.1407938748598098,-0.0940282493829727,0.0184349790215492,-0.0618644580245018,-0.1427288651466369,0.0448382943868637,-0.1749794483184814,0.1243316978216171,0.0736030265688896,0.0408461689949035,-0.0824468955397605,0.1179553717374801,-0.0626227334141731,0.1579986661672592,0.2337833493947982,0.0241099745035171,-0.0301784221082925,-0.1373956054449081,-0.2042012065649032,0.1521258950233459,0.115788459777832,0.1555303633213043,0.1370971798896789,-0.1420929580926895,0.1935542672872543,-0.0546038933098316,-0.1110697016119957,-0.0803907588124275,-0.1594975590705871,-0.0226310938596725,0.1174846440553665,0.081893689930439,0.0318920128047466,-0.0986456871032714,0.2714264392852783,-0.0807030946016311,-0.0869162455201149,-0.0341897904872894,-0.2202876508235931,0.1370714604854583,0.028528094291687,0.2348919957876205,-0.0059604137204587,-0.0901772752404213,0.1436859965324401,0.1849495023488998,-0.0935288742184639,-0.0253921281546354,-0.1636490374803543,-0.0943619236350059,-0.1524906605482101,0.0230441614985466,0.2634292244911194,-0.0545833222568035,-0.0203854367136955,-0.1940809488296508,-0.1534601151943206,-0.1477986425161361,-0.0009154955041594,-0.1219668537378311,-0.0156293418258428,-0.0619917884469032,0.2677496671676636,0.1702313274145126,0.2460429221391677,-0.083442710340023,0.1491101086139679,0.0904379040002822,-0.0386510379612445,-0.1951640397310257,-0.060168694704771,-0.0128881223499774,0.1890160292387008,0.2190419137477874,2
99,19,-0.1210711598396301,0.0617556534707546,-0.0045115454122424,0.0675465241074562,0.2228814512491226,-0.0479056127369403,-0.1225997656583786,0.2230622619390487,-0.1134902611374855,0.0191219802945852,-0.0696058422327041,0.0508628636598587,-0.0040394617244601,-0.1555171310901641,0.1546657234430313,-0.1699981689453125,0.0374588333070278,-0.1631086766719818,-0.0039007633458822,-0.0244648084044456,-0.0913547798991203,-0.0077201561070978,-0.036922238767147,0.1276781260967254,-0.2097569853067398,0.0180804710835218,-0.1417452543973922,-0.0930018424987793,0.0151581307873129,-0.065193735063076,-0.1456212401390075,0.0440072380006313,-0.1787136197090149,0.1244053617119789,0.0729647725820541,0.0428132079541683,-0.0824325755238533,0.1169532686471939,-0.0648691728711128,0.1573041528463363,0.2308549582958221,0.0236617978662252,-0.0304343979805707,-0.1402157396078109,-0.2047896534204483,0.1493969112634658,0.1128238886594772,0.1537144929170608,0.1342581957578659,-0.1432999968528747,0.1940783113241195,-0.0546062067151069,-0.1151491031050682,-0.0817238539457321,-0.1625153422355651,-0.0266796257346868,0.112014390528202,0.0819451287388801,0.031812310218811,-0.1025018915534019,0.2690556049346924,-0.0840853899717331,-0.0883667394518852,-0.0343711078166961,-0.2226333022117614,0.1370415240526199,0.0285255499184131,0.232195109128952,-0.0066926423460245,-0.0902133882045745,0.1420497000217437,0.1842598468065261,-0.0975211560726165,-0.0253947880119085,-0.1647052317857742,-0.0997824817895889,-0.1558222472667694,0.020144248381257,0.2602469325065613,-0.0571821480989456,-0.0203854758292436,-0.1946523338556289,-0.1544191837310791,-0.1468163281679153,-0.0036822643596678,-0.1224259585142135,-0.0184716247022151,-0.0628652870655059,0.2671077251434326,0.1687927097082138,0.2435582727193832,-0.0839850306510925,0.1468083411455154,0.0908478200435638,-0.0413414202630519,-0.1957858502864837,-0.0610286407172679,-0.0128907142207026,0.1887587755918502,0.2190664410591125,2
100,20,-0.1210129559040069,0.0643291920423507,-0.0039798878133296,0.0694596841931343,0.2311191409826278,-0.0479668118059635,-0.1217885985970497,0.2261548042297363,-0.1120340973138809,0.01912197843194,-0.0695930644869804,0.0508608967065811,-0.0038877688348293,-0.156006321310997,0.1608689576387405,-0.1687885224819183,0.0353045761585235,-0.162698820233345,-0.0041738832369446,-0.022744657471776,-0.0914043486118316,-0.009153944440186,-0.0369252786040306,0.130498930811882,-0.2079222649335861,0.0188138950616121,-0.1393469721078872,-0.0935038179159164,0.0199646800756454,-0.0592179223895072,-0.1441046893596649,0.0462922193109989,-0.1735582053661346,0.1234721839427948,0.0728855952620506,0.0430427566170692,-0.0824637338519096,0.1181795224547386,-0.0645048841834068,0.1573488861322403,0.2368578612804412,0.0242691375315189,-0.0302568338811397,-0.1400467306375503,-0.2048403620719909,0.1568441987037658,0.117460086941719,0.1572897136211395,0.1379047632217407,-0.1413837224245071,0.1967249810695648,-0.0546062774956226,-0.1080296337604522,-0.0780530422925949,-0.1592388153076172,-0.0225184131413698,0.1196794435381889,0.0816700682044029,0.0316554568707942,-0.1028778180480003,0.2725230753421783,-0.081159584224224,-0.0867211148142814,-0.0345746502280235,-0.2226428538560867,0.1407791674137115,0.0285048000514507,0.2368984222412109,-0.0062618656083941,-0.0901007875800132,0.1462376415729522,0.1848239749670028,-0.0941610485315322,-0.0253938529640436,-0.1647570878267288,-0.0956883952021598,-0.1532240062952041,0.0204221196472644,0.2685148119926452,-0.0562287233769893,-0.0203854776918888,-0.1932680606842041,-0.150944322347641,-0.1461289972066879,-0.0020546445157378,-0.1218313053250312,-0.0178191624581813,-0.0560370981693267,0.2731513679027557,0.1701758205890655,0.2489603906869888,-0.0841726586222648,0.1533094048500061,0.0916076377034187,-0.0398507490754127,-0.1949922889471054,-0.061375081539154,-0.0128913763910532,0.1939266324043274,0.2233253568410873,2
101,21,-0.1208744198083877,0.0638710558414459,-0.0038782842457294,0.0688108280301094,0.2360258251428604,-0.0483622550964355,-0.1235553920269012,0.2274176180362701,-0.1116841658949852,0.0191219765692949,-0.0696717947721481,0.0508575849235057,-0.004418077878654,-0.155442863702774,0.1596323996782302,-0.1703512519598007,0.0382989086210727,-0.1626921147108078,-0.0035165078006684,-0.0232785772532224,-0.0914047062397003,-0.0079116374254226,-0.0369254983961582,0.1313094794750213,-0.2095413506031036,0.019000569358468,-0.1408931463956833,-0.0946143493056297,0.0175985340029001,-0.0628721415996551,-0.146366998553276,0.0469997636973857,-0.1768533438444137,0.1272737830877304,0.0725173875689506,0.04372164234519,-0.0824646428227424,0.1208051815629005,-0.064048558473587,0.1594178378582,0.2377120405435562,0.0247666258364915,-0.0309810992330312,-0.140921950340271,-0.2047833204269409,0.1552412211894989,0.1188152506947517,0.1578646600246429,0.1392703205347061,-0.1399097889661789,0.1991805136203766,-0.054606694728136,-0.1131710708141326,-0.0804257318377494,-0.1623476594686508,-0.0245583448559045,0.1185027584433555,0.0817702189087867,0.0316538549959659,-0.1028093472123146,0.2758328914642334,-0.0842050462961196,-0.0886156409978866,-0.0342942252755165,-0.2245471477508545,0.1409644037485122,0.0285024158656597,0.2397520989179611,-0.005869879387319,-0.0900079980492591,0.1464763730764389,0.1871113330125808,-0.0956571549177169,-0.0254070162773132,-0.1663761883974075,-0.1016993597149849,-0.1536483764648437,0.0195045080035924,0.269885241985321,-0.0571449473500251,-0.0203854776918888,-0.1943229287862777,-0.1538430750370025,-0.1455505490303039,-0.001590703963302,-0.1220281720161438,-0.0178192928433418,-0.0598368197679519,0.2767938077449798,0.1738992929458618,0.2521825730800628,-0.0851765647530555,0.1534367203712463,0.0914939120411872,-0.0407087989151477,-0.1974135041236877,-0.0620565004646778,-0.0128964418545365,0.1944416016340255,0.225361630320549,2
102,22,-0.1207574531435966,0.0665147900581359,-0.0033459097612649,0.0682711750268936,0.2423392981290817,-0.0466642379760742,-0.1246622949838638,0.2274553030729293,-0.1091279089450836,0.0191219765692949,-0.0697741582989692,0.0508364960551261,-0.0041475547477602,-0.1553927361965179,0.1592169851064682,-0.1712757796049118,0.0425597578287124,-0.1631503254175186,0.0039811758324503,-0.0230958778411149,-0.0914040356874466,-0.0048896525986492,-0.0369255691766738,0.1303021758794784,-0.2112968862056732,0.0183028858155012,-0.1403157263994217,-0.0951331406831741,0.0176780354231596,-0.0630529671907424,-0.1458912640810012,0.0472006276249885,-0.1757911294698715,0.1317857950925827,0.0719403028488159,0.045215468853712,-0.0824364200234413,0.1220701485872268,-0.0635359138250351,0.1628805249929428,0.2406490743160247,0.0300558004528284,-0.0268247853964567,-0.1396688520908355,-0.2081415355205536,0.1516441106796264,0.1230213716626167,0.1573740243911743,0.1435510963201522,-0.1396027654409408,0.1997723430395126,-0.0546071492135524,-0.1131611466407775,-0.0830722078680992,-0.1626832038164138,-0.0236378610134124,0.1200296580791473,0.081981174647808,0.0318495444953441,-0.1021101549267768,0.2821273803710937,-0.086112692952156,-0.0923816189169883,-0.0345562435686588,-0.2257016152143478,0.141250804066658,0.0284965597093105,0.2434567213058471,-0.0057896273210644,-0.0899992957711219,0.1458656191825866,0.1914654672145843,-0.0940819755196571,-0.0253486093133687,-0.1673892587423324,-0.1043597012758255,-0.152997687458992,0.0214900989085435,0.2700521647930145,-0.0567477792501449,-0.0203855149447917,-0.1958855539560318,-0.1559340953826904,-0.1459687352180481,0.0023875613696873,-0.1219664141535759,-0.0171784069389104,-0.0643639117479324,0.2783524990081787,0.1784399002790451,0.2558278143405914,-0.083860158920288,0.154298335313797,0.092711217701435,-0.0400608405470848,-0.1997498273849487,-0.0624066293239593,-0.0129072042182087,0.1938240081071853,0.2294273227453231,2
103,23,-0.1208131611347198,0.0632625371217727,-0.0043542524799704,0.0628830939531326,0.2447041869163513,-0.0460360124707222,-0.1258884221315384,0.2259597182273864,-0.1074898466467857,0.0191216226667165,-0.0698750838637352,0.0508336648344993,-0.0035655205138027,-0.1547057628631591,0.1571454405784607,-0.1713275909423828,0.0427816100418567,-0.1635395735502243,0.0066941161639988,-0.0226933863013982,-0.091421291232109,-0.0056615890935063,-0.0369339138269424,0.1304107010364532,-0.2119336128234863,0.0185702797025442,-0.1415078043937683,-0.0964929163455963,0.0156696774065494,-0.0634721517562866,-0.1479077786207199,0.0482660867273807,-0.1780999898910522,0.1333790123462677,0.0714450404047966,0.0466110929846763,-0.0825081616640091,0.1235394179821014,-0.0627572387456893,0.1622204333543777,0.2376944124698639,0.0276624374091625,-0.0263344533741474,-0.14133982360363,-0.2107826024293899,0.1480838060379028,0.1221754699945449,0.1555995792150497,0.1424847841262817,-0.1343298405408859,0.1977597177028656,-0.0546086467802524,-0.1107057109475135,-0.0853157788515091,-0.1672523617744445,-0.0260670986026525,0.1158757880330085,0.081807255744934,0.0317265316843986,-0.1037789061665535,0.2804099917411804,-0.0891537219285965,-0.095821313560009,-0.034741923213005,-0.2255034148693084,0.1378010064363479,0.0284743998199701,0.2413341552019119,-0.004458830691874,-0.090006023645401,0.1467773765325546,0.1897302120923996,-0.0945176556706428,-0.0253304280340671,-0.1677026599645614,-0.1079942062497139,-0.1506671160459518,0.0142378071323037,0.2702974081039428,-0.0602099522948265,-0.0203858092427253,-0.1978887915611267,-0.1548008620738983,-0.1443961262702942,0.0040357746183872,-0.1224301680922508,-0.0156728606671094,-0.0645117312669754,0.2772525548934936,0.1794832199811935,0.2515705525875091,-0.0847432985901832,0.1523870229721069,0.0931742489337921,-0.0414996333420276,-0.2014501690864563,-0.0628044009208679,-0.0129092503339052,0.1889104098081588,0.2270792722702026,2
